Date,L Income,L 2030,L 2035,L 2040,L 2045,L 2050,L 2055,L 2060,L 2065,L 2070,L 2075,G Fund,F Fund,C Fund,S Fund,I Fund
2015-10-22,17.7569,25.2080,,26.7664,,15.1629,,,,,,14.8550,17.1338,27.5491,35.6756,24.8025
2015-10-21,17.7150,25.0386,,26.5601,,15.0334,,,,,,14.8542,17.1164,27.0975,35.4009,24.7822
2015-10-20,17.7275,25.1032,,26.6470,,15.0881,,,,,,14.8534,17.0790,27.2527,35.8882,24.6757
2015-10-19,17.7341,25.1305,,26.6802,,15.1090,,,,,,14.8526,17.1117,27.2907,35.9351,24.7226
2015-10-16,17.7351,25.1469,,26.6991,,15.1224,,,,,,14.8502,17.1119,27.2828,35.8938,24.8453
2015-10-15,17.7244,25.1071,,26.6521,,15.0931,,,,,,14.8494,17.1092,27.1588,35.8931,24.8446
2015-10-14,17.6689,24.8472,,26.3323,,14.8871,,,,,,14.8486,17.1419,26.7596,35.2651,24.4026
2015-10-13,17.6827,24.9271,,26.4324,,14.9526,,,,,,14.8478,17.0798,26.8848,35.5154,24.5385
2015-10-09,17.7048,25.0521,,26.5903,,15.0554,,,,,,14.8445,17.0511,27.0320,35.9772,24.7723
2015-10-08,17.6957,25.0122,,26.5422,,15.0240,,,,,,14.8437,17.0363,27.0115,35.9016,24.6406
2015-10-07,17.6639,24.8629,,26.3598,,14.9063,,,,,,14.8429,17.0725,26.7751,35.6035,24.3671
2015-10-06,17.6338,24.7268,,26.1898,,14.7979,,,,,,14.8421,17.0790,26.5513,35.1320,24.2294
2015-10-05,17.6395,24.7571,,26.2306,,14.8233,,,,,,14.8413,17.0531,26.6467,35.3565,24.1475
2015-10-02,17.5707,24.4472,,25.8518,,14.5805,,,,,,14.8388,17.0924,26.1669,34.6504,23.6367
2015-10-01,17.5164,24.2159,,25.5690,,14.4009,,,,,,14.8380,17.0467,25.7953,34.0993,23.3202
2015-09-30,17.5057,24.1703,,25.5165,,14.3668,,,,,,14.8372,17.0438,25.7422,34.1255,23.1697
2015-09-29,17.4372,23.8691,,25.1524,,14.1346,,,,,,14.8363,17.0379,25.2590,33.5696,22.6799
2015-09-28,17.4421,23.9072,,25.1999,,14.1669,,,,,,14.8354,17.0202,25.2262,33.7150,22.8734
2015-09-25,17.5248,24.2971,,25.6807,,14.4741,,,,,,14.8328,16.9751,25.8827,34.7928,23.3555
2015-09-24,17.5201,24.2674,,25.6519,,14.4526,,,,,,14.8320,17.0106,25.8944,35.0820,23.0537
2015-09-23,17.5360,24.3489,,25.7512,,14.5174,,,,,,14.8311,16.9985,25.9822,35.2543,23.2588
2015-09-22,17.5441,24.3876,,25.7992,,14.5480,,,,,,14.8302,17.0115,26.0342,35.3742,23.3176
2015-09-21,17.5944,24.6413,,26.1092,,14.7496,,,,,,14.8294,16.9462,26.3590,35.9229,23.8849
2015-09-18,17.5851,24.5982,,26.0587,,14.7166,,,,,,14.8267,17.0154,26.2383,35.9448,23.8258
2015-09-17,17.6456,24.8989,,26.4244,,14.9544,,,,,,14.8259,16.9476,26.6684,36.4766,24.4815
2015-09-16,17.6368,24.8685,,26.3882,,14.9310,,,,,,14.8250,16.8645,26.7333,36.3894,24.2971
2015-09-15,17.6049,24.7243,,26.2122,,14.8181,,,,,,14.8241,16.8736,26.5013,36.0688,24.0713
2015-09-14,17.5691,24.5518,,26.0006,,14.6821,,,,,,14.8233,16.9575,26.1648,35.6826,23.8641
2015-09-11,17.5855,24.6393,,26.1069,,14.7513,,,,,,14.8207,16.9562,26.2703,35.8224,24.0883
2015-09-10,17.5684,24.5726,,26.0254,,14.7003,,,,,,14.8198,16.9261,26.1447,35.6582,24.0377
2015-09-09,17.5576,24.5263,,25.9685,,14.6645,,,,,,14.8189,16.9563,26.0057,35.5562,24.0584
2015-09-08,17.5901,24.6693,,26.1456,,14.7756,,,,,,14.8181,16.9300,26.3690,35.9595,24.0362
2015-09-04,17.5053,24.2899,,25.6835,,14.4797,,,,,,14.8146,16.9747,25.7214,35.1654,23.4766
2015-09-03,17.5568,24.5330,,25.9772,,14.6691,,,,,,14.8137,16.9422,26.1187,35.5198,23.9387
2015-09-02,17.5485,24.5026,,25.9404,,14.6459,,,,,,14.8129,16.9138,26.0874,35.4409,23.8830
2015-09-01,17.4919,24.2486,,25.6299,,14.4476,,,,,,14.8120,16.9322,25.6151,34.8964,23.5732
2015-08-31,17.5954,24.7302,,26.2172,,14.8255,,,,,,14.8111,16.9164,26.3935,35.8453,24.3943
2015-08-28,17.6200,24.8476,,26.3605,,14.9172,,,,,,14.8086,16.9258,26.6144,36.0589,24.5502
2015-08-27,17.6146,24.8199,,26.3229,,14.8932,,,,,,14.8077,16.9400,26.5951,35.8008,24.5467
2015-08-26,17.5322,24.4638,,25.8882,,14.6176,,,,,,14.8069,16.9208,25.9608,34.9714,24.1455
2015-08-25,17.4312,24.0349,,25.3660,,14.2887,,,,,,14.8061,16.9476,24.9844,34.1023,23.9315
2015-08-24,17.4539,24.0989,,25.4468,,14.3339,,,,,,14.8052,17.0513,25.3224,34.3573,23.5474
2015-08-21,17.5843,24.7150,,26.2043,,14.8211,,,,,,14.8027,17.0259,26.3641,35.7779,24.4640
2015-08-20,17.6786,25.1495,,26.7340,,15.1614,,,,,,14.8018,17.0060,27.2253,36.4910,25.0431
2015-08-19,17.7475,25.4786,,27.1435,,15.4248,,,,,,14.8010,16.9795,27.8126,37.4395,25.4250
2015-08-18,17.7776,25.6380,,27.3403,,15.5536,,,,,,14.8002,16.9268,28.0428,37.8092,25.7590
2015-08-17,17.7898,25.6936,,27.4103,,15.5983,,,,,,14.7993,16.9604,28.1113,38.0240,25.8338
2015-08-14,17.7685,25.6120,,27.3072,,15.5339,,,,,,14.7968,16.9237,27.9605,37.6608,25.8332
2015-08-13,17.7592,25.5740,,27.2581,,15.5034,,,,,,14.7959,16.9306,27.8513,37.4572,25.8993
2015-08-12,17.7621,25.5789,,27.2648,,15.5063,,,,,,14.7951,16.9762,27.8829,37.5101,25.8293
2015-08-11,17.7703,25.6306,,27.3267,,15.5488,,,,,,14.7943,16.9791,27.8497,37.5514,26.1466
2015-08-10,17.7984,25.7807,,27.5120,,15.6698,,,,,,14.7934,16.9028,28.1131,37.8835,26.4029
2015-08-07,17.7573,25.5916,,27.2781,,15.5193,,,,,,14.7909,16.9467,27.7569,37.3864,26.1897
2015-08-06,17.7654,25.6416,,27.3410,,15.5608,,,,,,14.7900,16.9078,27.8359,37.5410,26.2803
2015-08-05,17.7864,25.7468,,27.4750,,15.6466,,,,,,14.7892,16.8821,28.0453,37.9792,26.3166
2015-08-04,17.7782,25.7042,,27.4217,,15.6120,,,,,,14.7884,16.9248,27.9474,37.8489,26.2905
2015-08-03,17.7862,25.7327,,27.4560,,15.6330,,,,,,14.7875,16.9756,28.0099,37.8841,26.3004
2015-07-31,17.7905,25.7713,,27.5062,,15.6661,,,,,,14.7848,16.9344,28.0874,38.0506,26.3334
2015-07-30,17.7800,25.7223,,27.4469,,15.6265,,,,,,14.7839,16.8867,28.1510,37.9359,26.0420
2015-07-29,17.7781,25.7186,,27.4408,,15.6232,,,,,,14.7830,16.8762,28.1478,37.8311,26.0810
2015-07-28,17.7521,25.5976,,27.2922,,15.5273,,,,,,14.7820,16.8936,27.9399,37.5655,25.8931
2015-07-27,17.7202,25.4551,,27.1151,,15.4148,,,,,,14.7811,16.9201,27.5979,37.1661,25.8682
2015-07-24,17.7392,25.5665,,27.2555,,15.5067,,,,,,14.7784,16.8788,27.7581,37.5357,26.0648
2015-07-23,17.7746,25.7357,,27.4648,,15.6416,,,,,,14.7774,16.8796,28.0581,37.9583,26.2899
2015-07-22,17.7852,25.7906,,27.5361,,15.6867,,,,,,14.7765,16.8487,28.2162,38.2259,26.2217
2015-07-21,17.7982,25.8631,,27.6216,,15.7442,,,,,,14.7756,16.8339,28.2807,38.1880,26.5307
2015-07-20,17.8072,25.9118,,27.6843,,15.7843,,,,,,14.7747,16.8078,28.4005,38.4009,26.5164
2015-07-17,17.8040,25.9037,,27.6771,,15.7793,,,,,,14.7719,16.8294,28.3778,38.5043,26.4624
2015-07-16,17.8046,25.9175,,27.6969,,15.7929,,,,,,14.7710,16.8193,28.3463,38.6714,26.5246
2015-07-15,17.7765,25.7894,,27.5408,,15.6922,,,,,,14.7701,16.8206,28.1205,38.4601,26.3079
2015-07-14,17.7775,25.8078,,27.5674,,15.7098,,,,,,14.7692,16.7815,28.1405,38.6826,26.2991
2015-07-13,17.7551,25.7080,,27.4453,,15.6310,,,,,,14.7683,16.7563,28.0154,38.4561,26.0880
2015-07-10,17.7182,25.5505,,27.2518,,15.5077,,,,,,14.7655,16.7580,27.7060,38.0786,25.9373
2015-07-09,17.6723,25.3181,,26.9675,,15.3220,,,,,,14.7646,16.8443,27.3681,37.6149,25.4360
2015-07-08,17.6520,25.1979,,26.8228,,15.2242,,,,,,14.7637,16.9201,27.3064,37.4955,24.9233
2015-07-07,17.7086,25.4713,,27.1598,,15.4420,,,,,,14.7627,16.8960,27.7605,38.1387,25.3566
2015-07-06,17.6946,25.4289,,27.1075,,15.4110,,,,,,14.7609,16.8620,27.5924,38.0195,25.4847
2015-07-02,17.7133,25.5548,,27.2594,,15.5139,,,,,,14.7581,16.7740,27.6980,38.1032,25.9962
2015-07-01,17.7126,25.5622,,27.2710,,15.5218,,,,,,14.7572,16.7440,27.7067,38.2224,25.9875
2015-06-30,17.6926,25.4596,,27.1463,,15.4402,,,,,,14.7564,16.8104,27.5090,38.0981,25.7970
2015-06-29,17.6890,25.4523,,27.1341,,15.4344,,,,,,14.7556,16.8028,27.4343,37.9026,25.9757
2015-06-26,17.7574,25.8098,,27.5777,,15.7236,,,,,,14.7531,16.7036,28.0162,38.8058,26.5839
2015-06-25,17.7669,25.8489,,27.6245,,15.7536,,,,,,14.7523,16.7681,28.0220,38.8572,26.7338
2015-06-24,17.7759,25.8902,,27.6753,,15.7860,,,,,,14.7515,16.7838,28.1043,38.9370,26.7781
2015-06-23,17.7969,25.9991,,27.8130,,15.8750,,,,,,14.7507,16.7507,28.3116,39.3314,26.8639
2015-06-22,17.7971,25.9968,,27.8085,,15.8719,,,,,,14.7499,16.7850,28.2910,39.2517,26.9055
2015-06-19,17.7649,25.8279,,27.6042,,15.7360,,,,,,14.7475,16.8556,28.1194,39.0560,26.3452
2015-06-18,17.7716,25.8689,,27.6550,,15.7690,,,,,,14.7467,16.7940,28.2696,39.1077,26.3229
2015-06-17,17.7419,25.7296,,27.4817,,15.6578,,,,,,14.7458,16.8205,27.9885,38.7019,26.2135
2015-06-16,17.7342,25.6995,,27.4458,,15.6349,,,,,,14.7450,16.8090,27.9329,38.6812,26.1623
2015-06-15,17.7157,25.6238,,27.3521,,15.5759,,,,,,14.7442,16.7824,27.7741,38.4659,26.1322
2015-06-12,17.7354,25.7344,,27.4875,,15.6653,,,,,,14.7418,16.7696,27.9025,38.6413,26.4484
2015-06-11,17.7543,25.8206,,27.5931,,15.7327,,,,,,14.7410,16.7764,28.0973,38.7938,26.5164
2015-06-10,17.7409,25.7759,,27.5385,,15.6992,,,,,,14.7402,16.7001,28.0405,38.6612,26.4691
2015-06-09,17.6952,25.5490,,27.2607,,15.5179,,,,,,14.7393,16.7501,27.7050,38.2227,25.9880
2015-06-08,17.6994,25.5679,,27.2844,,15.5332,,,,,,14.7385,16.7854,27.6923,38.3037,26.0606
2015-06-05,17.7138,25.6469,,27.3845,,15.5975,,,,,,14.7361,16.7622,27.8681,38.5809,26.0851
2015-06-04,17.7352,25.7454,,27.4967,,15.6723,,,,,,14.7353,16.8359,27.9073,38.3708,26.6115
2015-06-03,17.7609,25.8800,,27.6644,,15.7813,,,,,,14.7345,16.7856,28.1494,38.7310,26.7984
2015-06-02,17.7499,25.8103,,27.5765,,15.7225,,,,,,14.7337,16.8563,28.0841,38.4882,26.6068
2015-06-01,17.7482,25.7871,,27.5480,,15.7018,,,,,,14.7328,16.9108,28.1110,38.4437,26.4314
2015-05-29,17.7505,25.7891,,27.5483,,15.7016,,,,,,14.7320,16.9915,28.0503,38.3701,26.5402
2015-05-28,17.7694,25.8941,,27.6777,,15.7864,,,,,,14.7296,16.9638,28.2281,38.5669,26.7418
2015-05-27,17.7723,25.9117,,27.6999,,15.8009,,,,,,14.7288,16.9580,28.2587,38.6194,26.7670
2015-05-26,17.7424,25.7764,,27.5323,,15.6935,,,,,,14.7280,16.9545,27.9976,38.2642,26.6358
2015-05-22,17.7751,25.9618,,27.7614,,15.8443,,,,,,14.7247,16.8854,28.2878,38.6324,27.0344
2015-05-21,17.7881,26.0216,,27.8335,,15.8911,,,,,,14.7239,16.9235,28.3506,38.6979,27.2081
2015-05-20,17.7739,25.9651,,27.7662,,15.8479,,,,,,14.7231,16.8788,28.2805,38.6579,27.0612
2015-05-19,17.7730,25.9623,,27.7625,,15.8454,,,,,,14.7223,16.8740,28.3038,38.6238,27.0257
2015-05-18,17.7808,26.0005,,27.8091,,15.8759,,,,,,14.7215,16.9043,28.3162,38.6952,27.1695
2015-05-15,17.7723,25.9556,,27.7495,,15.8373,,,,,,14.7191,16.9661,28.2285,38.3718,27.1950
2015-05-14,17.7610,25.9184,,27.7054,,15.8098,,,,,,14.7183,16.8925,28.2034,38.3259,27.0934
2015-05-13,17.7267,25.7706,,27.5233,,15.6942,,,,,,14.7175,16.8620,27.8995,37.9693,26.9853
2015-05-12,17.7196,25.7310,,27.4767,,15.6623,,,,,,14.7167,16.8756,27.9018,37.9787,26.7564
2015-05-11,17.7266,25.7675,,27.5217,,15.6914,,,,,,14.7159,16.8668,27.9824,38.0454,26.7948
2015-05-08,17.7414,25.8216,,27.5863,,15.7307,,,,,,14.7135,16.9603,28.1198,38.0729,26.8024
2015-05-07,17.6902,25.5906,,27.3067,,15.5503,,,,,,14.7127,16.9248,27.7462,37.7665,26.3428
2015-05-06,17.6835,25.5790,,27.2897,,15.5427,,,,,,14.7119,16.8826,27.6348,37.5807,26.5756
2015-05-05,17.6884,25.5860,,27.2975,,15.5452,,,,,,14.7111,16.9272,27.7482,37.5437,26.4185
2015-05-04,17.7281,25.7687,,27.5247,,15.6904,,,,,,14.7103,16.9570,28.0778,38.0745,26.6003
2015-05-01,17.7181,25.7288,,27.4753,,15.6589,,,,,,14.7078,16.9726,27.9953,37.9493,26.5799
2015-04-30,17.6970,25.6301,,27.3519,,15.5806,,,,,,14.7071,17.0363,27.6928,37.6782,26.6525
2015-04-29,17.7326,25.8024,,27.5680,,15.7197,,,,,,14.7063,17.0397,27.9746,38.2543,26.8547
2015-04-28,17.7512,25.8873,,27.6733,,15.7872,,,,,,14.7056,17.0860,28.0782,38.5018,27.0104
2015-04-27,17.7475,25.8672,,27.6478,,15.7708,,,,,,14.7048,17.1290,27.9978,38.4427,27.0451
2015-04-24,17.7516,25.8891,,27.6814,,15.7902,,,,,,14.7025,17.1309,28.1140,38.7991,26.8168
2015-04-23,17.7387,25.8338,,27.6182,,15.7487,,,,,,14.7018,17.1083,28.0506,38.9060,26.5926
2015-04-22,17.7258,25.7775,,27.5482,,15.7038,,,,,,14.7010,17.0879,27.9818,38.7193,26.4988
2015-04-21,17.7158,25.7304,,27.4902,,15.6666,,,,,,14.7003,17.1287,27.8393,38.6340,26.5055
2015-04-20,17.7121,25.7068,,27.4622,,15.6469,,,,,,14.6995,17.1349,27.8797,38.6120,26.3185
2015-04-17,17.6871,25.5963,,27.3250,,15.5594,,,,,,14.6973,17.1688,27.6242,38.3095,26.2768
2015-04-16,17.7240,25.7767,,27.5497,,15.7043,,,,,,14.6965,17.1523,27.9403,38.8282,26.4991
2015-04-15,17.7260,25.7921,,27.5689,,15.7172,,,,,,14.6958,17.1400,27.9611,38.8629,26.5396
2015-04-14,17.7081,25.7111,,27.4685,,15.6528,,,,,,14.6950,17.1375,27.8180,38.6268,26.4521
2015-04-13,17.6956,25.6557,,27.4031,,15.6100,,,,,,14.6943,17.1159,27.7724,38.6273,26.2433
2015-04-10,17.7059,25.7155,,27.4764,,15.6579,,,,,,14.6920,17.0924,27.8976,38.6997,26.3388
2015-04-09,17.6893,25.6431,,27.3879,,15.6013,,,,,,14.6912,17.0896,27.7533,38.5605,26.2582
2015-04-08,17.6815,25.6045,,27.3422,,15.5715,,,,,,14.6905,17.1370,27.6300,38.5857,26.2292
2015-04-07,17.6714,25.5615,,27.2866,,15.5366,,,,,,14.6897,17.1320,27.5455,38.3447,26.2497
2015-04-06,17.6745,25.5806,,27.3135,,15.5534,,,,,,14.6890,17.1177,27.6017,38.5446,26.1799
2015-04-02,17.6443,25.4492,,27.1542,,15.4504,,,,,,14.6859,17.1082,27.4203,38.3150,25.8973
2015-04-01,17.6267,25.3582,,27.0433,,15.3773,,,,,,14.6852,17.1365,27.3231,38.1553,25.6350
2015-03-31,17.6309,25.3877,,27.0809,,15.4018,,,,,,14.6845,17.0842,27.4284,38.2516,25.5993
2015-03-30,17.6595,25.5300,,27.2533,,15.5141,,,,,,14.6837,17.0574,27.6684,38.4062,25.8994
2015-03-27,17.6245,25.3797,,27.0664,,15.3960,,,,,,14.6814,17.0634,27.3317,37.9277,25.8811
2015-03-26,17.6121,25.3351,,27.0095,,15.3612,,,,,,14.6807,17.0089,27.2620,37.6764,25.8985
2015-03-25,17.6282,25.4046,,27.0926,,15.4146,,,,,,14.6799,17.0733,27.3262,37.7298,26.1116
2015-03-24,17.6752,25.6209,,27.3633,,15.5870,,,,,,14.6792,17.1041,27.7293,38.4695,26.2562
2015-03-23,17.6866,25.6785,,27.4346,,15.6327,,,,,,14.6784,17.0706,27.8977,38.5807,26.2510
2015-03-20,17.6823,25.6633,,27.4191,,15.6215,,,,,,14.6762,17.0579,27.9465,38.6747,26.0621
2015-03-19,17.6386,25.4598,,27.1721,,15.4611,,,,,,14.6754,17.0211,27.6969,38.3592,25.5533
2015-03-18,17.6623,25.5737,,27.3071,,15.5496,,,,,,14.6747,17.0399,27.8322,38.3558,25.9207
2015-03-17,17.6025,25.3056,,26.9834,,15.3405,,,,,,14.6739,16.9508,27.4971,37.9878,25.2683
2015-03-16,17.6068,25.3276,,27.0084,,15.3568,,,,,,14.6732,16.9284,27.5879,37.8947,25.2853
2015-03-13,17.5633,25.1392,,26.7795,,15.2105,,,,,,14.6709,16.9212,27.2191,37.5766,25.0525
2015-03-12,17.5816,25.2220,,26.8807,,15.2750,,,,,,14.6701,16.9336,27.3851,37.7424,25.1357
2015-03-11,17.5392,25.0314,,26.6460,,15.1253,,,,,,14.6694,16.9221,27.0376,37.2464,24.9351
2015-03-10,17.5381,25.0263,,26.6365,,15.1193,,,,,,14.6686,16.9089,27.0852,37.0395,24.9268
2015-03-09,17.5919,25.2882,,26.9567,,15.3265,,,,,,14.6679,16.8657,27.5505,37.5072,25.3542
2015-03-06,17.5823,25.2655,,26.9283,,15.3108,,,,,,14.6656,16.8320,27.4398,37.3845,25.4923
2015-03-05,17.6324,25.4803,,27.1916,,15.4777,,,,,,14.6649,16.9313,27.8307,37.8693,25.7263
2015-03-04,17.6244,25.4457,,27.1488,,15.4502,,,,,,14.6641,16.9177,27.7961,37.7641,25.6542
2015-03-03,17.6381,25.5146,,27.2339,,15.5053,,,,,,14.6634,16.9127,27.9128,37.9200,25.7628
2015-03-02,17.6544,25.5890,,27.3248,,15.5635,,,,,,14.6626,16.9381,28.0395,38.0537,25.8795
2015-02-27,17.6437,25.5352,,27.2552,,15.5193,,,,,,14.6613,17.0036,27.8673,37.7817,25.9717
2015-02-26,17.6469,25.5578,,27.2859,,15.5386,,,,,,14.6600,16.9769,27.9497,37.9526,25.8957
2015-02-25,17.6529,25.5813,,27.3140,,15.5562,,,,,,14.6594,17.0117,27.9862,37.9693,25.9384
2015-02-24,17.6500,25.5685,,27.2976,,15.5455,,,,,,14.6588,16.9997,28.0032,37.8851,25.8868
2015-02-23,17.6365,25.5206,,27.2413,,15.5103,,,,,,14.6581,16.9409,27.9250,37.8747,25.7955
2015-02-20,17.6340,25.5290,,27.2528,,15.5194,,,,,,14.6562,16.8848,27.9333,37.9031,25.8447
2015-02-19,17.6113,25.4210,,27.1206,,15.4337,,,,,,14.6555,16.8973,27.7598,37.6895,25.6503
2015-02-18,17.6095,25.4046,,27.1010,,15.4196,,,,,,14.6549,16.9227,27.7847,37.6842,25.5164
2015-02-17,17.5974,25.3552,,27.0409,,15.3809,,,,,,14.6543,16.8610,27.7920,37.5496,25.3334
2015-02-13,17.5949,25.3361,,27.0172,,15.3643,,,,,,14.6516,16.9458,27.7434,37.5082,25.3000
2015-02-12,17.5752,25.2369,,26.8951,,15.2845,,,,,,14.6510,16.9681,27.6285,37.2625,25.0703
2015-02-11,17.5352,25.0506,,26.6671,,15.1375,,,,,,14.6504,16.9565,27.3581,36.8576,24.7245
2015-02-10,17.5388,25.0746,,26.6955,,15.1570,,,,,,14.6497,16.9543,27.3493,36.8521,24.8692
2015-02-09,17.5122,24.9544,,26.5476,,15.0630,,,,,,14.6491,16.9843,27.0591,36.5810,24.8245
2015-02-06,17.5257,25.0250,,26.6359,,15.1197,,,,,,14.6471,16.9864,27.1735,36.8033,24.9130
2015-02-05,17.5483,25.1202,,26.7496,,15.1926,,,,,,14.6465,17.0740,27.2589,36.9042,25.1895
2015-02-04,17.5130,24.9564,,26.5467,,15.0627,,,,,,14.6459,17.0826,26.9754,36.4274,25.0066
2015-02-03,17.5246,25.0096,,26.6121,,15.1042,,,,,,14.6452,17.0902,27.0804,36.5580,25.0511
2015-02-02,17.4736,24.7579,,26.3025,,14.9039,,,,,,14.6446,17.1642,26.6945,35.9384,24.6227
2015-01-30,17.4363,24.5996,,26.1097,,14.7818,,,,,,14.6429,17.1589,26.3520,35.6254,24.5077
2015-01-29,17.4712,24.7751,,26.3285,,14.9220,,,,,,14.6412,17.0998,26.6987,36.1736,24.6362
2015-01-28,17.4428,24.6452,,26.1686,,14.8199,,,,,,14.6403,17.1214,26.4441,35.8522,24.5123
2015-01-27,17.4850,24.8609,,26.4351,,14.9926,,,,,,14.6395,17.0499,26.8042,36.3917,24.8437
2015-01-26,17.5077,24.9518,,26.5475,,15.0612,,,,,,14.6386,17.0437,27.1670,36.6099,24.6364
2015-01-23,17.4880,24.8588,,26.4308,,14.9856,,,,,,14.6361,17.0529,27.0968,36.2170,24.4429
2015-01-22,17.4972,24.9107,,26.4943,,15.0268,,,,,,14.6352,16.9957,27.2464,36.2781,24.4679
2015-01-21,17.4549,24.7231,,26.2601,,14.8790,,,,,,14.6344,17.0108,26.8365,35.6330,24.4446
2015-01-20,17.4387,24.6457,,26.1667,,14.8183,,,,,,14.6335,17.0393,26.7066,35.5331,24.2908
2015-01-16,17.4283,24.6126,,26.1304,,14.7950,,,,,,14.6301,17.0265,26.6644,35.6341,24.1593
2015-01-15,17.3880,24.4239,,25.8972,,14.6458,,,,,,14.6292,17.0704,26.3111,35.1039,23.9768
2015-01-14,17.4025,24.4924,,25.9884,,14.7018,,,,,,14.6284,17.0285,26.5560,35.6060,23.7388
2015-01-13,17.4186,24.5753,,26.0899,,14.7674,,,,,,14.6275,16.9970,26.7101,35.7574,23.8649
2015-01-12,17.4207,24.5862,,26.1030,,14.7755,,,,,,14.6267,16.9844,26.7763,35.7452,23.8282
2015-01-09,17.4329,24.6520,,26.1856,,14.8278,,,,,,14.6241,16.9424,26.9944,35.9343,23.7625
2015-01-08,17.4545,24.7568,,26.3155,,14.9108,,,,,,14.6232,16.9082,27.2233,36.2177,23.8260
2015-01-07,17.3970,24.4916,,25.9912,,14.7031,,,,,,14.6224,16.9457,26.7443,35.6351,23.4841
2015-01-06,17.3633,24.3470,,25.8126,,14.5906,,,,,,14.6215,16.9396,26.4285,35.2122,23.4383
2015-01-05,17.3891,24.4818,,25.9813,,14.6995,,,,,,14.6207,16.8860,26.6655,35.6585,23.5838
2015-01-02,17.4527,24.8022,,26.3724,,14.9535,,,,,,14.6181,16.8315,27.1599,36.2327,24.2173
2014-12-31,17.4508,24.8062,,26.3790,,14.9586,,,,,,14.6165,16.8017,27.1655,36.2964,24.2183
2014-12-30,17.4817,24.9568,,26.5632,,15.0773,,,,,,14.6157,16.7780,27.4484,36.5719,24.4325
2014-12-29,17.5001,25.0519,,26.6793,,15.1531,,,,,,14.6149,16.7635,27.5798,36.7379,24.6472
2014-12-26,17.4900,25.0184,,26.6384,,15.1277,,,,,,14.6125,16.7285,27.5512,36.6123,24.5964
2014-12-24,17.4781,24.9723,,26.5807,,15.0917,,,,,,14.6109,16.7158,27.4604,36.4168,24.5994
2014-12-23,17.4730,24.9482,,26.5507,,15.0721,,,,,,14.6101,16.7109,27.4631,36.3221,24.5162
2014-12-22,17.4741,24.9459,,26.5461,,15.0687,,,,,,14.6093,16.7755,27.4135,36.2566,24.5870
2014-12-19,17.4568,24.8769,,26.4625,,15.0155,,,,,,14.6069,16.7603,27.3058,36.1134,24.4808
2014-12-18,17.4435,24.8266,,26.4004,,14.9773,,,,,,14.6061,16.7382,27.1816,35.9458,24.5082
2014-12-17,17.3620,24.4543,,25.9496,,14.6883,,,,,,14.6053,16.7590,26.5396,35.3337,23.9120
2014-12-16,17.3072,24.2059,,25.6390,,14.4923,,,,,,14.6045,16.7989,26.0086,34.4244,23.8897
2014-12-15,17.3200,24.2596,,25.7058,,14.5331,,,,,,14.6037,16.7803,26.2313,34.5706,23.7476
2014-12-12,17.3494,24.4076,,25.8869,,14.6505,,,,,,14.6013,16.8034,26.3973,34.8823,24.1017
2014-12-11,17.4020,24.6645,,26.2002,,14.8530,,,,,,14.6005,16.7556,26.8315,35.3405,24.5430
2014-12-10,17.3945,24.6371,,26.1646,,14.8318,,,,,,14.5997,16.7670,26.7035,35.1780,24.6789
2014-12-09,17.4433,24.8717,,26.4565,,15.0185,,,,,,14.5989,16.7364,27.1451,35.8956,24.8739
2014-12-08,17.4442,24.8820,,26.4638,,15.0251,,,,,,14.5981,16.7189,27.1514,35.6032,25.0589
2014-12-05,17.4637,24.9909,,26.6010,,15.1138,,,,,,14.5957,16.6819,27.3459,35.9886,25.1594
2014-12-04,17.4589,24.9615,,26.5631,,15.0888,,,,,,14.5949,16.7225,27.3001,35.8367,25.1328
2014-12-03,17.4611,24.9800,,26.5871,,15.1047,,,,,,14.5941,16.6992,27.3312,35.9300,25.1486
2014-12-02,17.4490,24.9271,,26.5192,,15.0622,,,,,,14.5933,16.6995,27.2216,35.6347,25.1883
2014-12-01,17.4335,24.8554,,26.4296,,15.0047,,,,,,14.5908,16.7591,27.0472,35.3948,25.1881
2014-11-28,17.4579,24.9738,,26.5802,,15.1007,,,,,,14.5899,16.7673,27.2321,35.9401,25.2606
2014-11-26,17.4688,25.0431,,26.6689,,15.1588,,,,,,14.5882,16.7403,27.3001,36.2647,25.3840
2014-11-25,17.4565,24.9913,,26.6062,,15.1188,,,,,,14.5874,16.7260,27.2175,36.1809,25.2938
2014-11-24,17.4511,24.9724,,26.5846,,15.1048,,,,,,14.5865,16.6877,27.2454,36.1799,25.1677
2014-11-21,17.4366,24.9148,,26.5117,,15.0589,,,,,,14.5840,16.6739,27.1672,35.8793,25.1421
2014-11-20,17.4135,24.8134,,26.3896,,14.9804,,,,,,14.5831,16.6494,27.0219,35.7519,24.9195
2014-11-19,17.4061,24.7857,,26.3523,,14.9579,,,,,,14.5823,16.6319,26.9676,35.4849,24.9943
2014-11-18,17.4155,24.8318,,26.4108,,14.9953,,,,,,14.5814,16.6536,27.0063,35.7028,25.0668
2014-11-17,17.3900,24.7124,,26.2658,,14.9012,,,,,,14.5806,16.6488,26.8630,35.4897,24.7773
2014-11-14,17.3929,24.7397,,26.3014,,14.9250,,,,,,14.5780,16.6587,26.8418,35.6505,24.8860
